Voltage(V),Discharge_Capacity(Ah)
3.57452631,1.271674541
3.57452631,1.271702697
3.57452631,1.271730869
3.574688435,1.271758606
3.574364185,1.271787226
3.57452631,1.271814973
3.57452631,1.271843154
3.574688435,1.271870905
3.57452631,1.271899079
3.57452631,1.271926816
3.574364185,1.271954999
3.57452631,1.271982744
3.57452631,1.272010484
3.57452631,1.272038655
3.574364185,1.272066392
3.574364185,1.272094562
3.574364185,1.27212273
3.57452631,1.272150902
3.57452631,1.272179071
3.57452631,1.272207246
3.574364185,1.272234558
3.574364185,1.27226315
3.57452631,1.272290887
3.57452631,1.272319497
3.57452631,1.272342464
3.574364185,1.272375419
3.574688435,1.272403598
3.574364185,1.272431771
3.57452631,1.272459506
3.57452631,1.272487684
3.574202061,1.272515429
3.574364185,1.27253667
3.57452631,1.272571359
3.574364185,1.272599094
3.57452631,1.272627271
3.574364185,1.272655012
3.57452631,1.272682747
3.57452631,1.272710908
3.574364185,1.272738654
3.574364185,1.272766388
3.574364185,1.272794558
3.574364185,1.272822289
3.574202061,1.27285045
3.574364185,1.272878194
3.574202061,1.272906364
3.574364185,1.272934098
3.574364185,1.272962275
3.574364185,1.272990016
3.574364185,1.273017753
3.574364185,1.273045912
3.574364185,1.273074087
3.57452631,1.273102265
3.574364185,1.273130001
3.574364185,1.273158614
3.574364185,1.273186346
3.574202061,1.273214524
3.574364185,1.273242694
3.574364185,1.273270869
3.574364185,1.273299049
3.574202061,1.27332679
3.574040174,1.273354525
3.574202061,1.273382689
3.574364185,1.273410439
3.574364185,1.273438615
3.574202061,1.273466365
3.574202061,1.27349409
3.574202061,1.273522696
3.574202061,1.273550435
3.574202061,1.273578608
3.574364185,1.273606346
3.574364185,1.273634515
3.574364185,1.273662252
3.574202061,1.273690426
3.574364185,1.273718602
3.574202061,1.273746337
3.574202061,1.273774512
3.574202061,1.273802687
3.574364185,1.273830869
3.574364185,1.273859029
3.574202061,1.273887189
3.574040174,1.273915366
3.574202061,1.273943092
3.574202061,1.273971685
3.574202061,1.273999851
3.574202061,1.274027597
3.574202061,1.274055335
3.574202061,1.274083497
3.574202061,1.274111665
3.574202061,1.274139832
3.574040174,1.274167576
3.574040174,1.274195313
3.574202061,1.27422348
3.574202061,1.274251658
3.574202061,1.274279396
3.574202061,1.274307144
3.574040174,1.274335315
3.574202061,1.274363472
3.574202061,1.274391213
3.574040174,1.274418956
3.574202061,1.274446702
3.57387805,1.274474872
3.574040174,1.274503046
3.574040174,1.274531215
3.574202061,1.274558944
3.574040174,1.274587125
3.574040174,1.274615293
3.574040174,1.27464345
3.574040174,1.274671189
3.574040174,1.274699362
3.574202061,1.274726664
3.57387805,1.274755263
3.57387805,1.274783007
3.57387805,1.274810737
3.574040174,1.274839338
3.57387805,1.274867504
3.574040174,1.274895246
3.574202061,1.274923408
3.57387805,1.27495159
3.574040174,1.274979328
3.574040174,1.275007068
3.574040174,1.275034804
3.574202061,1.275063401
3.574202061,1.275091565
3.57387805,1.275119741
3.574040174,1.275147921
3.57387805,1.275175662
3.57387805,1.275203839
3.57387805,1.275232023
3.574040174,1.275260187
3.57387805,1.275288355
3.57387805,1.27531653
3.57387805,1.275344265
3.57387805,1.275372001
3.57387805,1.275400166
3.574040174,1.275428331
3.57387805,1.275456494
3.57387805,1.275484227
3.574040174,1.275512376
3.57387805,1.275540547
3.57387805,1.275568724
3.57387805,1.275596478
3.57387805,1.275624649
3.574040174,1.275652828
3.57387805,1.275680564
3.574040174,1.275708731
3.57387805,1.275736895
3.57387805,1.275764634
3.57387805,1.275792791
3.57387805,1.275820953
3.57387805,1.27584913
3.57387805,1.27587731
3.57387805,1.275905478
3.57387805,1.275933215
3.57387805,1.275961386
3.57387805,1.275989121
3.57387805,1.276017291
3.57387805,1.276045026
3.57387805,1.276072762
3.57387805,1.276101371
3.573715925,1.27612954
3.57387805,1.276157281
3.57387805,1.276185011
3.57387805,1.276213178
3.57387805,1.276241347
3.573715925,1.276269081
3.57387805,1.276297249
3.573715925,1.276325409
3.573715925,1.276353147
3.573715925,1.276381321
3.57387805,1.276409496
3.573715925,1.276437232
3.573553801,1.276465841
3.57387805,1.276494013
3.573715925,1.276521751
3.573715925,1.276549919
3.573715925,1.276577661
3.573715925,1.276605821
3.573715925,1.276633987
3.573715925,1.276662156
3.573715925,1.276690315
3.573715925,1.276718477
3.573715925,1.276746223
3.573715925,1.276774411
3.573715925,1.27680257
3.573553801,1.276830736
3.573715925,1.276858482
3.573715925,1.276886653
3.573715925,1.276914405
3.573715925,1.276942572
3.573553801,1.276970752
3.573715925,1.276998052
3.573553801,1.277026221
3.573715925,1.277053959
3.573553801,1.277082121
3.573553801,1.277109863
3.573715925,1.2771376
3.573553801,1.277165777
3.573553801,1.277193945
3.573553801,1.277221694
3.573553801,1.27724987
3.573553801,1.277278042
3.573553801,1.277306214
3.573553801,1.277333538
3.573553801,1.277361703
3.573715925,1.277389869
3.573715925,1.277418043
3.573391914,1.277446216
3.573553801,1.277473962
3.573553801,1.277501697
3.573553801,1.27753029
3.573553801,1.277558462
3.573553801,1.277586637
3.573553801,1.277614387
3.573553801,1.277642132
3.573391914,1.277669865
3.573391914,1.277698476
3.573391914,1.27772622
3.573553801,1.277753965
3.573391914,1.277782119
3.573391914,1.277810295
3.573553801,1.277838046
3.573553801,1.277865778
3.573391914,1.27789395
3.573553801,1.27792211
3.573391914,1.277949845
3.57322979,1.277977594
3.573391914,1.278005339
3.573391914,1.278033069
3.57322979,1.278061676
3.573391914,1.27808984
3.573391914,1.278117585
3.573391914,1.278145761
3.573391914,1.278173927
3.573391914,1.278202108
3.573391914,1.278229851
3.573391914,1.278258018
3.573391914,1.278286196
3.57322979,1.278313938
3.57322979,1.278342107
3.573391914,1.278370277
3.573391914,1.27839845
3.573391914,1.278426618
3.573391914,1.278454363
3.57322979,1.278482968
3.57322979,1.278511155
3.573391914,1.278539331
3.573391914,1.27856706
3.57322979,1.278595673
3.573391914,1.278623842
3.573391914,1.278652013
3.57322979,1.278680189
3.573067665,1.278708366
3.57322979,1.278736104
3.57322979,1.278763842
3.573391914,1.278792006
3.573391914,1.278820165
3.573391914,1.278848334
3.57322979,1.278876078
3.573391914,1.278903386
3.57322979,1.278931998
3.57322979,1.278959751
3.57322979,1.278987923
3.57322979,1.279015677
3.57322979,1.27904385
3.57322979,1.279072021
3.573391914,1.279100199
3.57322979,1.279127941
3.573067665,1.279156115
3.57322979,1.279183862
3.573067665,1.279212027
3.573067665,1.279239776
3.57322979,1.279267525
3.573067665,1.279295684
3.57322979,1.279323429
3.573067665,1.279351604
3.57322979,1.279379345
3.573067665,1.279407079
3.573067665,1.27943525
3.57290554,1.279462996
3.573067665,1.279491171
3.573067665,1.27951891
3.57290554,1.279546648
3.573067665,1.279574389
3.573067665,1.279602545
3.57290554,1.279630718
3.57290554,1.279658463
3.573067665,1.279686202
3.573067665,1.27971394
3.57290554,1.279742101
3.57290554,1.279770279
3.57322979,1.279798018
3.573067665,1.279826185
3.57290554,1.279853924
3.57290554,1.279882091
3.572743654,1.279910264
3.57290554,1.279937999
3.573067665,1.279966605
3.573067665,1.279994343
3.57290554,1.280022499
3.57290554,1.280050228
3.572743654,1.280078389
3.573067665,1.280106567
3.57290554,1.2801343
3.57290554,1.280162033
3.57290554,1.280189772
3.57290554,1.280217492
3.57290554,1.280246096
3.572743654,1.280274261
3.572743654,1.280302425
3.57290554,1.280330159
3.57290554,1.2803579
3.572743654,1.280386073
3.572743654,1.280414251
3.57258153,1.280442414
3.572743654,1.28047059
3.57290554,1.280498757
3.57258153,1.280526064
3.57290554,1.280553797
3.572743654,1.28058239
3.572743654,1.280610136
3.57258153,1.280637869
3.572743654,1.280658238
3.57258153,1.280694193
3.57258153,1.280722343
3.57258153,1.28075008
3.57258153,1.280778244
3.57258153,1.280806407
3.57258153,1.280834146
3.57258153,1.280852334
3.57258153,1.280890019
3.572419405,1.280917754
3.57258153,1.280945912
3.572743654,1.280973648
3.572419405,1.281001818
3.572257519,1.281029988
3.57258153,1.281058149
3.572419405,1.281086317
3.57258153,1.281114482
3.572419405,1.281142216
3.572419405,1.281170386
3.57258153,1.281198553
3.57258153,1.281226718
3.57258153,1.281254464
3.572419405,1.281282626
3.57258153,1.28131079
3.572419405,1.281338969
3.572419405,1.281366711
3.572257519,1.281395307
3.572419405,1.281423047
3.572419405,1.281451209
3.572419405,1.281478944
3.572419405,1.281507105
3.572419405,1.281535279
3.57258153,1.281563013
3.572419405,1.281591177
3.572257519,1.281619337
3.572419405,1.281646644
3.572419405,1.281675242
3.572257519,1.281702996
3.572257519,1.281730731
3.572257519,1.281759324
3.572419405,1.281787483
3.572257519,1.281815642
3.572419405,1.281843388
3.572419405,1.281871564
3.572419405,1.28189974
3.572257519,1.281927481
3.572257519,1.281955212
3.572257519,1.281983816
3.572257519,1.282011554
3.572419405,1.282039724
3.572419405,1.28206746
3.572257519,1.282095621
3.572257519,1.282123352
3.572257519,1.282151092
3.572419405,1.282179262
3.572257519,1.282207002
3.572257519,1.282235167
3.572257519,1.282263333
3.572257519,1.282291509
3.572095394,1.282319263
3.572095394,1.282347441
3.572257519,1.282375616
3.572257519,1.28240336
3.572095394,1.28243152
3.572257519,1.282459684
3.572095394,1.282487846
3.572257519,1.28251601
3.57193327,1.28254375
3.572257519,1.282571911
3.572257519,1.282599636
3.572095394,1.282627812
3.57193327,1.282655554
3.572257519,1.282683296
3.57193327,1.282711467
3.57193327,1.282739638
3.572095394,1.282767379
3.57193327,1.282795557
3.572095394,1.282823718
3.572095394,1.282851459
3.572095394,1.282879202
3.57193327,1.282907388
3.572095394,1.282935137
3.57193327,1.28296331
3.57193327,1.282991481
3.57193327,1.283019658
3.572095394,1.283047398
3.57193327,1.283075568
3.57193327,1.283103316
3.571771145,1.283131492
3.572095394,1.283159673
3.571771145,1.283187843
3.57193327,1.283215583
3.57193327,1.28324376
3.57193327,1.283271498
3.571771145,1.283299241
3.57193327,1.283327409
3.57193327,1.283355581
3.571771145,1.283382897
3.57193327,1.283411508
3.571771145,1.283439679
3.571771145,1.283467849
3.571771145,1.283496025
3.571771145,1.283523776
3.571771145,1.283551948
3.571771145,1.283580121
3.571771145,1.283608284
3.571771145,1.283636031
3.571771145,1.28366421
3.57193327,1.283692371
3.571771145,1.283720106
3.571609259,1.28374828
3.571771145,1.283776444
3.571609259,1.283804611
3.571609259,1.283832344
3.571771145,1.283860516
3.571771145,1.283888683
3.571609259,1.283916854
3.571609259,1.283944593
3.571609259,1.283972334
3.571771145,1.284000059
3.571609259,1.284028667
3.571771145,1.284056827
3.571447134,1.284084997
3.571609259,1.284113166
3.571771145,1.284140891
3.571609259,1.284169061
3.571609259,1.284196795
3.571609259,1.28422495
3.571609259,1.28425268
3.571609259,1.284280845
3.571447134,1.284309019
3.571609259,1.284336764
3.571609259,1.284364943
3.571447134,1.284392679
3.571447134,1.284420836
3.571609259,1.284449015
3.571609259,1.284477185
3.571447134,1.28450492
3.571447134,1.284532659
3.571447134,1.284560826
3.571609259,1.284588568
3.571447134,1.284616726
3.571447134,1.28464489
3.571609259,1.284672643
3.571609259,1.284700816
3.571447134,1.284728979
3.571447134,1.28475714
3.571447134,1.284785305
3.571285009,1.284813046
3.571285009,1.284841214
3.571447134,1.284869388
3.571285009,1.284897543
3.571447134,1.284925277
3.571285009,1.284953437
3.571447134,1.284981616
3.571447134,1.285009361
3.571447134,1.285037525
3.571285009,1.285065694
3.571447134,1.285093864
3.571447134,1.285121611
3.571285009,1.28514977
3.571285009,1.28517793
3.571285009,1.285206098
3.571285009,1.285234269
3.571609259,1.285262009
3.571285009,1.285290178
3.571285009,1.285317909
3.571122885,1.285346073
3.571285009,1.285373815
3.571285009,1.285401552
3.571285009,1.285429717
3.571122885,1.285457891
3.571122885,1.285486065
3.571285009,1.285513812
3.571285009,1.285541108
3.571122885,1.285569712
3.571122885,1.285597881
3.571285009,1.285625613
3.571122885,1.285653346
3.571447134,1.285681514
3.571122885,1.285709677
3.571122885,1.285737856
3.571122885,1.285765594
3.571122885,1.285794198
3.570960999,1.285821943
3.570960999,1.28585011
3.571122885,1.285877851
3.571122885,1.28590602
3.571122885,1.285933761
3.570960999,1.285961933
3.571122885,1.285990111
3.571122885,1.286018284
3.570960999,1.286046018
3.570960999,1.286074207
3.571122885,1.28610237
3.570960999,1.286130539
3.570960999,1.286158277
3.570960999,1.286186446
3.570960999,1.286214623
3.570960999,1.286242352
3.570960999,1.286270953
3.571122885,1.28629912
3.570960999,1.286327293
3.570960999,1.286354607
3.570960999,1.286382789
3.570960999,1.286410957
3.570960999,1.286439133
3.570960999,1.286466877
3.570798874,1.286495052
3.570960999,1.286523232
3.570798874,1.286550987
3.570798874,1.286579147
3.570798874,1.286607314
3.570798874,1.286635477
3.570960999,1.286663657
3.570960999,1.286691399
3.570798874,1.286719567
3.571122885,1.286747736
3.570798874,1.286774187
3.570798874,1.286803222
3.570960999,1.286831829
3.570960999,1.286860001
3.570798874,1.286887752
3.570636749,1.286915491
3.570798874,1.286944085
3.570798874,1.286968352
3.570636749,1.286999986
3.570636749,1.287028146
3.570636749,1.287055901
3.570636749,1.287084061
3.570636749,1.287112228
3.570636749,1.287139969
3.570636749,1.28716814
3.570474863,1.287195888
3.570798874,1.28722407
3.570636749,1.28725182
3.570636749,1.287279554
3.570798874,1.287307724
3.570798874,1.287335044
3.570636749,1.28736365
3.570636749,1.287391402
3.570636749,1.287419128
3.570474863,1.287447296
3.570474863,1.287475039
3.570636749,1.287503204
3.570798874,1.287530946
3.570474863,1.287558691
3.570474863,1.287587301
3.570636749,1.287615464
3.570798874,1.287643206
3.570474863,1.287670939
3.570474863,1.287699099
3.570474863,1.287727273
3.570636749,1.287755429
3.570474863,1.287783177
3.570474863,1.287811348
3.570474863,1.287839512
3.570474863,1.287867256
3.570474863,1.287895004
3.570474863,1.287923168
3.570312738,1.287950912
3.570474863,1.287979062
3.570636749,1.288007229
3.570474863,1.288034965
3.570636749,1.288063134
3.570474863,1.288090875
3.570474863,1.288119042
3.570474863,1.288146768
3.570474863,1.288174513
3.570474863,1.288202689
3.570150614,1.288230854
3.570312738,1.288259027
3.570474863,1.288286765
3.570474863,1.288315369
3.570474863,1.288343538
3.570312738,1.288371283
3.570312738,1.288399444
3.570474863,1.288427614
3.570312738,1.288455347
3.570312738,1.288483514
3.570150614,1.288511241
3.570474863,1.28853942
3.570150614,1.288567146
3.570312738,1.288595746
3.570474863,1.288623491
3.570150614,1.288651236
3.570474863,1.288679397
3.570312738,1.288707565
3.570312738,1.28873531
3.570474863,1.288763479
3.570150614,1.288791634
3.570150614,1.288819799
3.570312738,1.288847964
3.570312738,1.288875695
3.570150614,1.288903861
3.570312738,1.288932028
3.570312738,1.288960201
3.570150614,1.288988363
3.570312738,1.289016536
3.570312738,1.289044694
3.570312738,1.289072437
3.570312738,1.289100613
3.570312738,1.289128782
3.570150614,1.289156948
3.569988489,1.289184672
3.570150614,1.289212841
3.570150614,1.289240578
3.570150614,1.289268742
3.570150614,1.289296903
3.570150614,1.289325062
3.570150614,1.289353227
3.569988489,1.289381399
3.570150614,1.289409134
3.569988489,1.289437311
3.569988489,1.289465479
3.569988489,1.289493647
3.569988489,1.28952139
3.569988489,1.289549552
3.569988489,1.28957773
3.569988489,1.289605888
3.569988489,1.289633619
3.569826603,1.289661787
3.569826603,1.289689531
3.569988489,1.28971727
3.569988489,1.289745012
3.569988489,1.289773183
3.569826603,1.289801355
3.569988489,1.289829091
3.569988489,1.289856824
3.569988489,1.289885426
3.569826603,1.289913597
3.569988489,1.289941339
3.569988489,1.289969506
3.569988489,1.28999769
3.569988489,1.290025851
3.569988489,1.290054013
3.569988489,1.290082191
3.569826603,1.290109934
3.569988489,1.290138107
3.569826603,1.290165848
3.569988489,1.290193588
3.569826603,1.290221757
3.569826603,1.290249503
3.569826603,1.29027766
3.569826603,1.290305413
3.569988489,1.290333152
3.569826603,1.290361317
3.569664478,1.29038905
3.569826603,1.290417215
3.569826603,1.29044539
3.569826603,1.290473559
3.569664478,1.290501303
3.569826603,1.290529468
3.569826603,1.290557638
3.569826603,1.290585807
3.569826603,1.290613543
3.569826603,1.290641714
3.569664478,1.290669459
3.569664478,1.290697195
3.569826603,1.290725363
3.569502354,1.290753094
3.569664478,1.290781261
3.569664478,1.29080943
3.569502354,1.290837595
3.569664478,1.290865342
3.569664478,1.290893518
3.569664478,1.290921682
3.569502354,1.290949859
3.569502354,1.290977606
3.569664478,1.291005773
3.569664478,1.291033951
3.569502354,1.291062135
3.569664478,1.291089873
3.569664478,1.291118036
3.569664478,1.291146206
3.569826603,1.291174393
3.569502354,1.291202129
3.569664478,1.29123029
3.569664478,1.291258471
3.569502354,1.291286222
3.569664478,1.291314387
3.569502354,1.291342553
3.569502354,1.291370725
3.569502354,1.291398466
3.569502354,1.291426207
3.569502354,1.291453949
3.569664478,1.291482114
3.569664478,1.291510286
3.569502354,1.29153846
3.569502354,1.291566624
3.569340229,1.291594366
3.569502354,1.291622545
3.569502354,1.291650286
3.569664478,1.291678452
3.569502354,1.29170662
3.569502354,1.291734369
3.569502354,1.291762532
3.569664478,1.291790271
3.569502354,1.291818019
3.569502354,1.291846195
3.569502354,1.291874365
3.569502354,1.291902546
3.569502354,1.291930288
3.569502354,1.291958456
3.569664478,1.291986629
3.569502354,1.292014375
3.569340229,1.292042124
3.569502354,1.292069864
3.569502354,1.292098036
3.569502354,1.292126212
3.569340229,1.292154406
3.569502354,1.292182573
3.569502354,1.292210746
3.569340229,1.292238934
3.569178343,1.292267105
3.569340229,1.292295279
3.569502354,1.29232345
3.569340229,1.292351625
3.569178343,1.292379359
3.569340229,1.292407536
3.569178343,1.292435712
3.569340229,1.292463452
3.569340229,1.292491621
3.569502354,1.292519369
3.569340229,1.292547542
3.569340229,1.292575712
3.569340229,1.292599111
3.569340229,1.29263162
3.569178343,1.29265937
3.569340229,1.292687527
3.569178343,1.292715709
3.569178343,1.292743447
3.569178343,1.292771611
3.569178343,1.292799765
3.569340229,1.292827938
3.569178343,1.292856116
3.569178343,1.292883848
3.569178343,1.292912012
3.569340229,1.292939748
3.569178343,1.292967928
3.569178343,1.292996098
3.569178343,1.293024268
3.569178343,1.293052455
3.569178343,1.293080198
3.569178343,1.293108366
3.569016218,1.29313652
3.569178343,1.293164697
3.569016218,1.293192877
3.569178343,1.293221048
3.569178343,1.293249219
3.569178343,1.293277397
3.569016218,1.293305557
3.569178343,1.293333735
3.569016218,1.2933619
3.569178343,1.293389641
3.569016218,1.293417806
3.569016218,1.293445978
3.569016218,1.293474145
3.569016218,1.29350188
3.569178343,1.293530478
3.569016218,1.293558645
3.569016218,1.293586376
3.569016218,1.293614107
3.569016218,1.293642273
3.569016218,1.293670009
3.569016218,1.29369774
3.569016218,1.293725478
3.569016218,1.293754083
3.569016218,1.293781812
3.569016218,1.293810417
3.569016218,1.293838166
3.568854094,1.293865905
3.568854094,1.293894493
3.569016218,1.293922232
3.568854094,1.293950412
3.569016218,1.293978148
3.568854094,1.294006318
3.568854094,1.294034485
3.568854094,1.294062656
3.568854094,1.294090401
3.568854094,1.294118143
3.568854094,1.294146295
3.568854094,1.294174459
3.568854094,1.294202192
3.568854094,1.294230359
3.568691969,1.294258108
3.568854094,1.294286278
3.568854094,1.294314452
3.568854094,1.294342195
3.568854094,1.294370795
3.568854094,1.294398527
3.569016218,1.294426697
3.568854094,1.294454429
3.569016218,1.294482581
3.568691969,1.294510735
3.568691969,1.294538913
3.568691969,1.294566642
3.568691969,1.294594805
3.568854094,1.294622981
3.568691969,1.294651154
3.568691969,1.294678897
3.568854094,1.294707075
3.568691969,1.294735245
3.568854094,1.294763414
3.568691969,1.294791155
3.568691969,1.29481932
3.568691969,1.294847057
3.568691969,1.294875237
3.568691969,1.294902976
3.568691969,1.294930706
3.568854094,1.29495931
3.568691969,1.294987055
3.568691969,1.295015224
3.568691969,1.295042957
3.568691969,1.295071128
3.568854094,1.295099303
3.568530083,1.295127041
3.568691969,1.295155205
3.568691969,1.295183378
3.568530083,1.295211543
3.568530083,1.295239725
3.568530083,1.295267468
3.568530083,1.295295624
3.568691969,1.295323366
3.568530083,1.295351551
3.568530083,1.29537973
3.568530083,1.295407899
3.568691969,1.295436068
3.568530083,1.295464238
3.568530083,1.295491977
3.568530083,1.295520156
3.568530083,1.295547894
3.568530083,1.295576079
3.568530083,1.295604251
3.568530083,1.295632406
3.568691969,1.295660574
3.568530083,1.295688749
3.568367958,1.295716494
3.568367958,1.295744655
3.568367958,1.295772825
3.568367958,1.295800993
3.568367958,1.295828733
3.568530083,1.295856467
3.568530083,1.295884632
3.568530083,1.295912811
3.568530083,1.295940985
3.568367958,1.295969154
3.568367958,1.295996898
3.568530083,1.296025065
3.568367958,1.296052806
3.568367958,1.296080554
3.568367958,1.296108727
3.568367958,1.29613648
3.568367958,1.296164641
3.568530083,1.296192378
3.568367958,1.296220113
3.568530083,1.296248717
3.568530083,1.296276894
3.568367958,1.296305077
3.568367958,1.296333247
3.568530083,1.296361415
3.568043947,1.296389153
3.568367958,1.296417318
3.568367958,1.296445485
3.568205833,1.296473656
3.568205833,1.29650184
3.568367958,1.296530018
3.568367958,1.296558191
3.568205833,1.296585947
3.568367958,1.296614117
3.568367958,1.296641859
3.568367958,1.296670028
3.568367958,1.296697769
3.568367958,1.296725936
3.568205833,1.296754103
3.568205833,1.296782275
3.568205833,1.29681045
3.568367958,1.296838628
3.568205833,1.296866377
3.568205833,1.296894552
3.568043947,1.296922298
3.568205833,1.296950462
3.568205833,1.296978209
3.568043947,1.297005951
3.568205833,1.297034118
3.568205833,1.297062288
3.568205833,1.297090466
3.568205833,1.297118202
3.568043947,1.297146809
3.568367958,1.297174981
3.568205833,1.297203157
3.568043947,1.297231329
3.568205833,1.297258648
3.568043947,1.297287263
3.568205833,1.297315433
3.568205833,1.297343603
3.568205833,1.297371772
3.568205833,1.297399946
3.568205833,1.297427682
3.568205833,1.297455423
3.568043947,1.297483587
3.568043947,1.297511757
3.568043947,1.297539928
3.568205833,1.297568106
3.568043947,1.297595841
3.568043947,1.297623594
3.568205833,1.29765135
3.568043947,1.297679529
3.568043947,1.29770727
3.567881823,1.297735458
3.568043947,1.297763629
3.568043947,1.297791805
3.567881823,1.29781999
3.568043947,1.297848168
3.568043947,1.297876336
3.567881823,1.297904081
3.567881823,1.297932253
3.567881823,1.297960418
3.568043947,1.297988589
3.568043947,1.298016333
3.568043947,1.298044934
3.568043947,1.298073104
3.567881823,1.298101279
3.567881823,1.298129445
3.567881823,1.298157631
3.567881823,1.298185376
3.567881823,1.298213125
3.568043947,1.298241294
3.567719698,1.298269461
3.567719698,1.298297616
3.567881823,1.298325361
3.567881823,1.298353518
3.567881823,1.298381695
3.568043947,1.298409867
3.567881823,1.298438038
3.567719698,1.298466208
3.567881823,1.298494368
3.567719698,1.298521239
3.567719698,1.298550271
3.567557573,1.298578431
3.567719698,1.298606608
3.568043947,1.298634346
3.567719698,1.298662508
3.567881823,1.298690673
3.567881823,1.298718405
3.567719698,1.298746575
3.567881823,1.298774318
3.567719698,1.298802478
3.567557573,1.298830653
3.567719698,1.298858382
3.567881823,1.298886544
3.567719698,1.298914296
3.567881823,1.298942464
3.567719698,1.29897062
3.567719698,1.298998793
3.567719698,1.299026521
3.567719698,1.299055119
3.567719698,1.299082864
3.567557573,1.29911104
3.567719698,1.299139206
3.567557573,1.299167361
3.567395687,1.299195101
3.567719698,1.299223269
3.567557573,1.299251442
3.567557573,1.299279607
3.567557573,1.299307336
3.567557573,1.299335499
3.567719698,1.299363227
3.567395687,1.299391387
3.567395687,1.299419553
3.567557573,1.299447729
3.567719698,1.299475885
3.567557573,1.299503619
3.567557573,1.299531767
3.567395687,1.299559925
3.567395687,1.299587667
3.567395687,1.299615835
3.567557573,1.299644008
3.567395687,1.299672182
3.567557573,1.299699924
3.567395687,1.299728527
3.567395687,1.299756698
3.567395687,1.299784436
3.567395687,1.299812167
3.567395687,1.299840332
3.567395687,1.299868495
3.567395687,1.299896669
3.567395687,1.299924397
3.567395687,1.299953008
3.567395687,1.299981161
3.567395687,1.30000889
3.567395687,1.300037045
3.567557573,1.300065219
3.567395687,1.300092944
3.567395687,1.300121106
3.567395687,1.300148836
3.567395687,1.30017743
3.567395687,1.300205596
3.567395687,1.300233761
3.567395687,1.300261932
3.567395687,1.300290094
3.567395687,1.300318263
3.567395687,1.300345997
3.567395687,1.300373734
3.567233562,1.300401905
3.567395687,1.300429649
3.567395687,1.300457819
3.567395687,1.300485551
3.567395687,1.300513712
3.567233562,1.300541875
3.567233562,1.300570044
3.567233562,1.300597786
3.567395687,1.300625941
3.567395687,1.300653668
3.567395687,1.30068183
3.567395687,1.300710001
3.567395687,1.300738159
3.567233562,1.30076633
3.567233562,1.300794067
3.567233562,1.300821805
3.567395687,1.300849978
3.567395687,1.300878144
3.567233562,1.300906318
3.567233562,1.300934481
3.567395687,1.300962646
3.567233562,1.300990384
3.567233562,1.301018549
3.567233562,1.301046719
3.567233562,1.301074463
3.567233562,1.301102634
3.567233562,1.301130801
3.567233562,1.301158973
3.567395687,1.301187152
3.567233562,1.301215317
3.567233562,1.301243486
3.567395687,1.301271228
3.567233562,1.301299396
3.567233562,1.30132714
3.567233562,1.3013553
3.567395687,1.301383039
3.567233562,1.301410787
3.567233562,1.301438951
3.567233562,1.301467108
3.567395687,1.301495274
3.567233562,1.301523441
3.567233562,1.301551596
3.567233562,1.301579334
3.567233562,1.301607497
3.567233562,1.301635666
3.567233562,1.301663401
3.567071438,1.301691584
3.567233562,1.30171975
3.567233562,1.301747481
3.567233562,1.301775643
3.567233562,1.301803806
3.567233562,1.301831538
3.567071438,1.301854934
3.567233562,1.301887876
3.567395687,1.301916037
3.567233562,1.301943777
3.567071438,1.30197151
3.567071438,1.301999678
3.567233562,1.302027852
3.567233562,1.302056018
3.567233562,1.302083751
3.567071438,1.302111477
3.567071438,1.302139644
3.567233562,1.302167817
3.567233562,1.302195987
3.567233562,1.302223729
3.567233562,1.302251903
3.567071438,1.302280064
3.567233562,1.302308235
3.567233562,1.302335974
3.567071438,1.302364579
3.567071438,1.30239275
3.567071438,1.30242049
3.567071438,1.302448224
3.567233562,1.302476395
3.567233562,1.302504562
3.567071438,1.302532748
3.567233562,1.302560479
3.567071438,1.302589077
3.567233562,1.302617246
3.567071438,1.302644542
3.567071438,1.302672707
3.567233562,1.302700866
3.566909313,1.302728592
3.566909313,1.302757192
3.567071438,1.302784931
3.567071438,1.302813099
3.567233562,1.302841273
3.567071438,1.302869453
3.567071438,1.302897192
3.567071438,1.302925357
3.566909313,1.302953103
3.567071438,1.302980846
3.566909313,1.303009012
3.567071438,1.303036758
3.566909313,1.303064921
3.567071438,1.303093097
3.567071438,1.303121273
3.566909313,1.303149013
3.566909313,1.303177617
3.567071438,1.303205791
3.566909313,1.303233535
3.567071438,1.303260853
3.566909313,1.303289451
3.566747427,1.303317621
3.566909313,1.30334578
3.566909313,1.303373524
3.566747427,1.303401271
3.566909313,1.303429435
3.566909313,1.303457168
3.566909313,1.303485334
3.566909313,1.303513073
3.566909313,1.303541251
3.566909313,1.303569414
3.566909313,1.303597156
3.566747427,1.30362533
3.566909313,1.303653501
3.566909313,1.30368125
3.566909313,1.303708976
3.566747427,1.303737151
3.567071438,1.303764901
3.566909313,1.303793076
3.566909313,1.303821239
3.566747427,1.303849418
3.566909313,1.303877163
3.566909313,1.303904913
3.566909313,1.303933521
3.566747427,1.303961266
3.566747427,1.303989014
3.566747427,1.304016746
3.566747427,1.304045346
3.566909313,1.304073519
3.566585302,1.3041017
3.566747427,1.304129868
3.566747427,1.304158031
3.566747427,1.304185757
3.566747427,1.30421394
3.567071438,1.304242122
3.566747427,1.304270273
